id	feature.patric_id	feature.aa_sequence_md5
511145.12	fig|511145.12.peg.215	60afec669214c402822c446e607cb6a8
511145.12	fig|511145.12.peg.789	5d5ac211ab72e23e2d88dc3e1e0850a5
511145.12	fig|511145.12.peg.4033	03dbbb7f2d8e7e58ea70fe6fa4d1d4f5
511145.12	fig|511145.12.peg.579	ebc80aa28f9230792eda55bb85c27643
511145.12	fig|511145.12.peg.291	401df03ac6e518ec8fd3816bc4874931
511145.12	fig|511145.12.peg.1576	1c6c2620352ff0e6e546f7c98939f9bb
511145.12	fig|511145.12.peg.2100	238e25162c0a2ea5ef8b1029e602d964
511145.12	fig|511145.12.peg.398	ad28a8bffcd43132168d795293745983
511145.12	fig|511145.12.peg.3074	d807d21f7acb92615449d3bc6072093f
511145.12	fig|511145.12.peg.1206	baa88cf91a836015b220168f5d77b9c1
511145.12	fig|511145.12.peg.472	f0d32a23729dd2a03e4b09e68a9cf7e7
511145.12	fig|511145.12.peg.4058	779729355b39f0a9064b8cd257dc0f03
511145.12	fig|511145.12.peg.3107	88e41fc450178b85b56d7a3a9feda349
511145.12	fig|511145.12.peg.3964	ad6248831722f542f9cdf5490e57ac85
511145.12	fig|511145.12.peg.2892	7babfaf597ce601a39d3ee904173cb07
511145.12	fig|511145.12.peg.1374	a3bd7e2e9e3eb7c839c1b4705483abe7
511145.12	fig|511145.12.peg.2595	0feb489c7e7c7b58e4ff8d4278e2ec0d
511145.12	fig|511145.12.peg.1824	107d58b4f4d7b6c03385c527404cb005
511145.12	fig|511145.12.peg.2179	cd7b18785ef87c8c016d99288a503dd1
511145.12	fig|511145.12.peg.4265	7f1b90f0b7284853cc73fd05d36b37b4
511145.12	fig|511145.12.peg.4405	abafb81246684dd405d821cb01d161a1
511145.12	fig|511145.12.peg.4397	9c88867cbc70ead29b8ecfa72389d5d4
511145.12	fig|511145.12.peg.4070	f86a7e80cdbf5542a6dee4efc45dc61d
511145.12	fig|511145.12.peg.1517	9e74e28f36a2aa0f40f2c332e641a72d
511145.12	fig|511145.12.peg.4332	eb3b97ed13530ca6568258f44c46e3b4
511145.12	fig|511145.12.peg.586	5baa906d2fdf599419870339332ba0d2
511145.12	fig|511145.12.peg.1328	b7d9b3a05260c79240e03e6dc0fb6f8c
511145.12	fig|511145.12.peg.2122	dac32997412c94e5ed33df32cc019338
511145.12	fig|511145.12.peg.4341	e182e2eb845270a8bcbd1103a8acf778
511145.12	fig|511145.12.peg.4483	668bc781042fc4e56f0d15fa7a269af5
511145.12	fig|511145.12.peg.4482	b639a67275714d06299c7666d66ffce3
511145.12	fig|511145.12.peg.3512	025bf6e9366b9f117e0e43629e06cb0c
511145.12	fig|511145.12.peg.4379	2bdec6e0c2bd6de2c717398f08792998
511145.12	fig|511145.12.peg.3289	c64901c38cc419fd95efac45ef8a5b3e
511145.12	fig|511145.12.peg.2171	124c6ffa0fb608b2f175247458f097f9
511145.12	fig|511145.12.peg.4444	b2945841b68947a5b6a227480618cb62
511145.12	fig|511145.12.peg.4403	e9d0a5629c6cb4141f55451e6130cec7
511145.12	fig|511145.12.peg.2519	10f1a1a47a2b2b016072c5e3bb34b0ad
511145.12	fig|511145.12.peg.2098	dea33edd752f8ad54e6b7172e0c08b5f
511145.12	fig|511145.12.peg.2285	18316fe1e7264d96be57ce14eba0d60e
511145.12	fig|511145.12.peg.459	6107950a8bfdc532059d2b072baf9356
511145.12	fig|511145.12.peg.339	1c117956dd932bba0dc42cc8709188d8
511145.12	fig|511145.12.peg.4517	171ec41d686c0605e00aef622a540ff2
511145.12	fig|511145.12.peg.1377	824ecaee6b51f396712abd398e458f30
511145.12	fig|511145.12.peg.1752	d96aa1288e0ede85da4731e1dd49e54f
511145.12	fig|511145.12.peg.1193	8dc0803bb30975f5d6c32ba770fa219e
511145.12	fig|511145.12.peg.2202	70e035becaca35b0101d7a06420dd380
511145.12	fig|511145.12.peg.2450	0dea466da5e0b94d9d063c87b79eb92f
511145.12	fig|511145.12.peg.2043	2cd0f042bf55ef5b3b4ae1692c9856dc
511145.12	fig|511145.12.peg.3901	fa6e681ea7fdb390b74a925ea49bceb0
511145.12	fig|511145.12.peg.893	70563109a451dc689384814cec661e65
511145.12	fig|511145.12.peg.444	b35e6f113d6298908e2a811deaf3b725
511145.12	fig|511145.12.peg.1539	c127366b40db635ee740dbecaf015c3f
511145.12	fig|511145.12.peg.1061	f59977dd5973e2f0dfc2873bcf01a62f
511145.12	fig|511145.12.peg.1495	0207029e3650537d67b9db21ff942308
511145.12	fig|511145.12.peg.4352	e4e9177362a807f413c559309e9849cf
511145.12	fig|511145.12.peg.2319	7b92f248e81971ecfd209d3cac25be51
511145.12	fig|511145.12.peg.1492	2d6523ddf0ad0be0f0ebd2425a2ed785
511145.12	fig|511145.12.peg.2242	cc3e6fb6928dbf30678f50efdfaf37a0
511145.12	fig|511145.12.peg.1322	00ed2acece391bc2d4fba1e81e860271
511145.12	fig|511145.12.peg.3039	cdd5f9cab8a3311b675752041f458eed
511145.12	fig|511145.12.peg.1405	354e1180e2146e967206b82194b212d1
511145.12	fig|511145.12.peg.3391	d6e069e7f59d1a6e5d5ccea42b8ae93a
511145.12	fig|511145.12.peg.3081	af529da62c422464cec1a6ec4144108b
511145.12	fig|511145.12.peg.3490	f7085bdf5fd53b4058ad6dee28a70a29
511145.12	fig|511145.12.peg.2878	80853f16b243718772566cac3aa59cb5
511145.12	fig|511145.12.peg.4225	61b241bb2a88b10c6874b7bcb0dd22e5
511145.12	fig|511145.12.peg.4392	ac4eee5b8085fc1c1eeb1374b0089bcd
511145.12	fig|511145.12.peg.3679	4f9001d2fe0e53e02c47bc828b59a67f
511145.12	fig|511145.12.peg.1991	a38b9965bdc0525b9a572b970b1188ea
511145.12	fig|511145.12.peg.2414	d7906d1a5ded288755dd1dd0f82ce01a
511145.12	fig|511145.12.peg.4050	bd628120a237ee4e5d7552d98e2ea191
511145.12	fig|511145.12.peg.3528	9200a015191de23ab4a1a9692e141366
511145.12	fig|511145.12.peg.3254	e5b7ec13fe4fb6f2d6a310f11b24c6ac
511145.12	fig|511145.12.peg.3961	65d5288c2db8222ece4e8f0eb59d4d79
511145.12	fig|511145.12.peg.3277	eed02db95ce28bb7c37465a5fac24899
511145.12	fig|511145.12.peg.1235	60ada618773dd222501819dd61cddfc7
511145.12	fig|511145.12.peg.3285	1d548dd9d8568695e9de75257f23917a
511145.12	fig|511145.12.peg.773	90744e2fc74900a7418e43396073931e
511145.12	fig|511145.12.peg.140	16b02670050e71951c1747a616553447
511145.12	fig|511145.12.peg.1740	c9083c2c4cfafbd962587f6eff795f94
511145.12	fig|511145.12.peg.2248	dd15d7ebef4ec00811351d0860aea2e4
511145.12	fig|511145.12.peg.2939	4ca9c137e2fb78d8fa4a7902275e4e0a
511145.12	fig|511145.12.peg.3226	8a74a634d70fa406820de29609a8a770
511145.12	fig|511145.12.peg.2649	d2d4694791945a7992117e83cca3474d
511145.12	fig|511145.12.peg.422	91ce89c8c196f54ebdda1ef42dfb6aee
511145.12	fig|511145.12.peg.2785	fc4f077eb268a92f29017fcaaedd8fa3
511145.12	fig|511145.12.peg.458	f008373a488a46c105e95fdfb99fa95a
511145.12	fig|511145.12.peg.166	2af0589e277b7c428f84a587d715d24c
511145.12	fig|511145.12.peg.4220	b78865cfd1ba33680a0dcdab78be6953
511145.12	fig|511145.12.peg.3403	45ca96411699721a6415f8bad3caad71
511145.12	fig|511145.12.peg.947	4b37f92eb2b3b739e7de4cd88ca4fdbb
511145.12	fig|511145.12.peg.2738	5eed2bf2d463f262fc20d29855660210
511145.12	fig|511145.12.peg.340	d7cbd5caf74a75301da0d8b5cae459f3
511145.12	fig|511145.12.peg.4064	ee33b1f96fbb9fc32c120416e947a427
511145.12	fig|511145.12.peg.4082	01f7ef453121c0bb818ead6a5da9a2b6
511145.12	fig|511145.12.peg.2156	2a7a296687bb30a43a16c69021e7bb87
511145.12	fig|511145.12.peg.4303	fe3e07d970ca830a34d91a3fa7e4f9e2
511145.12	fig|511145.12.peg.1780	3f891fd2fa175397656369a95e76a1a3
511145.12	fig|511145.12.peg.2078	b0f5767d4c4d520aabe057e6e586c3d9
511145.12	fig|511145.12.peg.285	8029d62a9ccf079f0c6c2f2e8582c39f
511145.12	fig|511145.12.peg.247	aec440df24182566e49f199d809e6be8
511145.12	fig|511145.12.peg.438	0f0feee8b183ef8c8fdd4ac0df27ae16
511145.12	fig|511145.12.peg.1279	33cbdb10e3ac7dca7844d1fc5907a9dd
511145.12	fig|511145.12.peg.3304	194ab80cc2a4c255030c3792403ba6b2
511145.12	fig|511145.12.peg.2706	fbfcb2c13e02a1fefca57a6b1b3d98de
511145.12	fig|511145.12.peg.146	c3ed61e86ca762340fa0f1438321b49a
511145.12	fig|511145.12.peg.1537	ba18c11c41b74c30dff6c343a91e1648
511145.12	fig|511145.12.peg.2358	6a6d5daae3c20dedf63b33e6157702e4
511145.12	fig|511145.12.peg.469	2c10f8c51446d7159794c9595ed25026
511145.12	fig|511145.12.peg.616	791f92ae0a9d676a1175a548eee6ddb5
511145.12	fig|511145.12.peg.3050	e3f1377c44b80bf76e48142c7ff120f8
511145.12	fig|511145.12.peg.198	5c5cbe2cf9268e395b232384268c3254
511145.12	fig|511145.12.peg.2839	0856dc608b1d4b7dbbc35dee969c97f8
511145.12	fig|511145.12.peg.927	6eaa3a76c2e7f3668a7434cd0d3f6a23
511145.12	fig|511145.12.peg.1781	41f8e0c961670fdf341351b3b1031efe
511145.12	fig|511145.12.peg.4342	663f63bccd4e40451bef413ad6b74916
511145.12	fig|511145.12.peg.4501	ef341e0061e3f93c9c7468f6d9d09ba0
511145.12	fig|511145.12.peg.197	16a4e396bea42fb2f83c8e0d157eaa1d
511145.12	fig|511145.12.peg.337	2ac1fc3edc70d832fcf553664d8e3ee7
511145.12	fig|511145.12.peg.1986	12e26a46ca13edf8a1746da6c7587ad4
511145.12	fig|511145.12.peg.1519	d2f575cc960ee90ad15ca4bb5b1f71b2
511145.12	fig|511145.12.peg.622	c4380653142ac6be1c2307929583d88d
511145.12	fig|511145.12.peg.4034	584800b59681e462425a4237fd481a99
511145.12	fig|511145.12.peg.759	952a12588809478949035bbbb8605308
511145.12	fig|511145.12.peg.1945	11244f4fb472ac61e216c3be3a7c542c
511145.12	fig|511145.12.peg.3715	139fc176d0f5ba99233b005d9e43b246
511145.12	fig|511145.12.peg.1697	79743816d85a4051a102a24dd65eee7a
511145.12	fig|511145.12.peg.3358	1a5b4cfd7c254375c6ea0f23a4f8d07d
511145.12	fig|511145.12.peg.2470	7e0148b9955b55d6cbdc9ebbfda702b9
511145.12	fig|511145.12.peg.1035	ea9c872e77944385518df5f5ae7feaab
511145.12	fig|511145.12.peg.3655	5564ce4abd1598e41a94c30ac6f888ed
511145.12	fig|511145.12.peg.4052	9acd1c5dca3ddcb36f80c7ec65740a07
511145.12	fig|511145.12.peg.4359	9e2aad1c75e88a3db508aa845635d7b7
511145.12	fig|511145.12.peg.1664	6dcc81da5da8cb8ff7230e9915b177da
511145.12	fig|511145.12.peg.1947	df6b66b597c319b1b3a983078adc63db
511145.12	fig|511145.12.peg.403	2803dfeb0ae7ed649845703d52f5fbb8
511145.12	fig|511145.12.peg.3800	2f255d2b1caefd12af40e5ea13c5d380
511145.12	fig|511145.12.peg.4289	fe3f3fe9e9fd4a541905a78c2ba045f0
511145.12	fig|511145.12.peg.3676	a4e9e26faa0dffbdc8056d970eaf6473
511145.12	fig|511145.12.peg.1588	3249c2a0451c6979bae4e13cf7c4b8cd
511145.12	fig|511145.12.peg.2604	5ad11b8dd15ac87a21bcfaf34df828d2
511145.12	fig|511145.12.peg.627	95856758bc910f75b955633a0b386897
511145.12	fig|511145.12.peg.536	ea0d6bc313bf389e37eaee4a2e55143a
511145.12	fig|511145.12.peg.1597	97dcfd639ba3467d1eca5597a9519d83
511145.12	fig|511145.12.peg.298	c76e4213847eeeb77e296dea5ba48e15
511145.12	fig|511145.12.peg.4454	5f53c8e2ef9a116dc761efc6d4905828
511145.12	fig|511145.12.peg.1438	c540cf026cfa9db396bbab069be25221
511145.12	fig|511145.12.peg.3723	ea9fc0943b77b21ed777b870e6597352
511145.12	fig|511145.12.peg.41	d8b71b7a1ec70cb8cc24615d12d724cd
511145.12	fig|511145.12.peg.3479	ad64cec4eb7f19a532f05cb4e3f501d8
511145.12	fig|511145.12.peg.758	d3e359441fbb6d15ad5d4ade4c910750
511145.12	fig|511145.12.peg.1671	b5a4baf3fdd1848d2adfdb8aa5d83a74
511145.12	fig|511145.12.peg.1720	7ef72b0bab2aa4fe67742c1012ed305f
511145.12	fig|511145.12.peg.944	373bbab8191d4a4ac69422e3a3369911
511145.12	fig|511145.12.peg.1423	630d4fac5ca8ccb308e5d7908cfa01a1
511145.12	fig|511145.12.peg.2174	4fb159bd103dbaf0e750ffb1d7efc7c4
511145.12	fig|511145.12.peg.3772	011bb79012a0068ffc132a68870f32da
511145.12	fig|511145.12.peg.1243	d4bc5910f71bdea9b94628450da93565
511145.12	fig|511145.12.peg.3739	d42624d49e07b165ca8ce2c4357ecf2d
511145.12	fig|511145.12.peg.2034	e67bdca0900fbab4a82f3424697d149e
511145.12	fig|511145.12.peg.1304	7e6505cd3b62bd795c957ca416f31030
511145.12	fig|511145.12.peg.1270	e76d2cf421d530036f7632cf4ec6ba0d
511145.12	fig|511145.12.peg.3079	d3f872f6275962a61c7099e106f9d8b7
511145.12	fig|511145.12.peg.424	15a462143e2c12271ba54c4cf5e6f2dc
511145.12	fig|511145.12.peg.3695	c48b8b9512cd6e0d8428e1a46bfbd151
511145.12	fig|511145.12.peg.4486	7319530e591fecc24c16cfea7356bd34
511145.12	fig|511145.12.peg.2587	64c36310818379acae763dab37527c29
511145.12	fig|511145.12.peg.2449	7f8c3c71b1f72023a6ea9231dbfd1ae1
511145.12	fig|511145.12.peg.1867	9ecc1d8c1c619afd50682cff8e257c4f
511145.12	fig|511145.12.peg.1139	3508fe4b017a81b605b5f6824f1fce17
511145.12	fig|511145.12.peg.1297	00e7ede67acdbbe25a5356620debb625
511145.12	fig|511145.12.peg.1176	22e04226a9dc62b86f8c48c9d68a8e9c
511145.12	fig|511145.12.peg.352	61d924523cd4bd0dbab1985e54f1f401
511145.12	fig|511145.12.peg.2849	9dc2646ca2b05a09b65d09589fce8184
511145.12	fig|511145.12.peg.1561	5939dca7a130df29eb9120cfe0f28b63
511145.12	fig|511145.12.peg.877	ae2b2a4fa755d5685227f4a885f51a20
511145.12	fig|511145.12.peg.2570	020d1a7b0dd0a006bdb0d3149c871c63
511145.12	fig|511145.12.peg.2265	93f74aac8e5e975c78eca45e4860eacd
511145.12	fig|511145.12.peg.3946	a7f8251c9e08cd2a2cd8cfd2e14c8b24
511145.12	fig|511145.12.peg.2921	ba266dea5ca6a8a2608dbccb5957cddf
511145.12	fig|511145.12.peg.1114	038013067a4259ba701397125f92a597
511145.12	fig|511145.12.peg.1417	3519a1b6dbed747a611460949596a072
511145.12	fig|511145.12.peg.2259	d0f6208c7ec49867d6a18499e56be373
511145.12	fig|511145.12.peg.1369	fc1e8d51ffb06a57cec6c6ce903f5e40
511145.12	fig|511145.12.peg.1158	96fea58ba2ef4705cd435180e0c05fe7
511145.12	fig|511145.12.peg.1753	660b93b6747e9755fb79718e03d4ac64
511145.12	fig|511145.12.peg.1615	5bfe4bbd45a003a725f7a51a17773030
511145.12	fig|511145.12.peg.2575	8f4568e7bff9d7f98a188c458f65e195
511145.12	fig|511145.12.peg.816	7594e119ffe8456710f27d137885e84c
511145.12	fig|511145.12.peg.6	6b0a18d75f3ad8aca1ae92a0db5af53e
511145.12	fig|511145.12.peg.2533	548ebbc11ef0154a0be78c9ffc762231
511145.12	fig|511145.12.peg.2339	e64eb0a9e0852d8c674525b8f146f74d
511145.12	fig|511145.12.peg.4093	b837a74346c7ec8a55808938a4589cfa
511145.12	fig|511145.12.peg.3026	e9173a627d8ab274d59a2d0af31af9d0
511145.12	fig|511145.12.peg.3006	d062545c9b9d66f307039b81776ca5d1
511145.12	fig|511145.12.peg.1231	e3552b4ea6d8fd8fd8efafa5032cb82a
511145.12	fig|511145.12.peg.1556	8ff6aec3a8fef4be743b2366cb7fc052
511145.12	fig|511145.12.peg.2796	9e97efd3d0b0906c6c7b160e25b92b4c
511145.12	fig|511145.12.peg.2490	7ef397182a8bc6505c911d9ccddd495e
511145.12	fig|511145.12.peg.4089	9d72d77a5c91701cbc7667b1c914be4f
511145.12	fig|511145.12.peg.243	452448727b2c894066601a1370c6f052
511145.12	fig|511145.12.peg.850	5c95f1a56c79ff50768ac2a10faaddea
511145.12	fig|511145.12.peg.4491	4eb2857efbe3a466ed88bf6b2d6d7a5c
511145.12	fig|511145.12.peg.2280	8d3ee8c713569cf9368522ad599e131c
511145.12	fig|511145.12.peg.4240	65d0114f477c44d7f15362a1990b1149
511145.12	fig|511145.12.peg.2532	3f1c9ee2c90589762a0d89496ed741d4
511145.12	fig|511145.12.peg.2786	8c4f83ece3b13f495414ef00c4747d8c
511145.12	fig|511145.12.peg.967	25bd22e9b5cb6c0d4d982cb7db274698
511145.12	fig|511145.12.peg.2522	b46f10ef56added92a63b1b09f0f6dac
511145.12	fig|511145.12.peg.3286	f9202d3d2ddea3d73ae6e3b73b4adb52
511145.12	fig|511145.12.peg.4180	51aaf3dcb27be7b8784c06c1895d0b3c
511145.12	fig|511145.12.peg.2478	ba6eac45f480a37a4037dcf1a2fe28b5
511145.12	fig|511145.12.peg.1876	e48d1c1f351c266723f9809664d91861
511145.12	fig|511145.12.peg.4242	5a9e22725a4e1db2084741b8bfe7124b
511145.12	fig|511145.12.peg.2055	b6424b2fd8a2a7154cf2fe3b6d9e67f5
511145.12	fig|511145.12.peg.1273	6750e1d1e39cbbc861c1a454e853fa12
511145.12	fig|511145.12.peg.9	f8cecc10df7ed11bb9a851ffecbbd625
511145.12	fig|511145.12.peg.90	5396f3a33a06a69f91053c7c025f1ff8
511145.12	fig|511145.12.peg.3592	198d1052c8f4126e956a3b90fe21f4ff
511145.12	fig|511145.12.peg.460	2477d7b9334dff9d96e1432da8410d67
511145.12	fig|511145.12.peg.3372	5ba9d1f3c649e237ee8eaa909cb9c87b
511145.12	fig|511145.12.peg.1268	04a2ee16744fe2b52290f8ce9c2ab392
511145.12	fig|511145.12.peg.363	ab766e9497b798f419ef5e1f538a552e
511145.12	fig|511145.12.peg.2985	28a12e4342ad5db845bc5859b4f8b15e
511145.12	fig|511145.12.peg.1010	c79a8d3d94a915e99f5361bf6550c242
511145.12	fig|511145.12.peg.3337	2276b485008814da85936b2a43417bf6
511145.12	fig|511145.12.peg.2294	ca994a507e551f1af2be17e8723917e9
511145.12	fig|511145.12.peg.203	7362a2591a895bf47e3333890b401d15
511145.12	fig|511145.12.peg.2919	9617c6dfd595a41a4f9436331fa5191f
511145.12	fig|511145.12.peg.2630	ecad0a2b61665c6066ff039f2211b326
511145.12	fig|511145.12.peg.2365	c167705fba3c308ba95a407e4b48ea83
511145.12	fig|511145.12.peg.3067	e04a81345fc504536030f1150ab28f35
511145.12	fig|511145.12.peg.4207	d2f4c2d153851a199c26a184e332e674
511145.12	fig|511145.12.peg.2192	c09be9a8946b9e872bab2cda5aa031db
511145.12	fig|511145.12.peg.692	1bc1abec4cdd9bfda2cc56666581251f
511145.12	fig|511145.12.peg.40	81f0a6233d90edc866796d9af91056f0
511145.12	fig|511145.12.peg.4518	8c23dcd724defdfc273aaee51bbabc62
511145.12	fig|511145.12.peg.4466	70486e9a70fd07afad407569bd60334b
511145.12	fig|511145.12.peg.4018	4da7bdbc2f96924f4a0bb1d28c4e1eb6
511145.12	fig|511145.12.peg.3597	5c3e9984919757f7cc69deb288ba224a
511145.12	fig|511145.12.peg.2126	ac6c3bc38a32f8fc0fa0d5e16d50d338
511145.12	fig|511145.12.peg.1278	ea52a1b4afe3177f23c6cbec9ceccb7d
511145.12	fig|511145.12.peg.2236	4291f1df8f9d0dc081231e46a74cf414
511145.12	fig|511145.12.peg.1623	b98c3a56239a4d41bb1c4e941f252f75
511145.12	fig|511145.12.peg.596	af77b13732daff2b30dc54da57dc0336
511145.12	fig|511145.12.peg.2694	007e91ed8c72886d7f9fd02da8969de7
511145.12	fig|511145.12.peg.2044	93d0eef94af72e6e8018c6b731ab9cc6
511145.12	fig|511145.12.peg.3297	261ff6da90a7a3f692be0c00dde3dae7
511145.12	fig|511145.12.peg.2856	e3069532a7e1e8ea14bc7bbe805c6db8
511145.12	fig|511145.12.peg.4322	d551b8bf35a08e8ddf0924ffad2c326e
511145.12	fig|511145.12.peg.1132	211eeaac246f953b67ca2ccd0477fe3b
511145.12	fig|511145.12.peg.95	21aba3a2a5bc6bc345078a518cfd0e17
511145.12	fig|511145.12.peg.1583	2e7749717efd45fefa0c2935015c7f5f
511145.12	fig|511145.12.peg.1845	3211e9f12703007aa8e6332f1d33d7b3
511145.12	fig|511145.12.peg.4105	3d4d07c6d0201932400ae28cc925d661
511145.12	fig|511145.12.peg.1954	8e74cfc2e1a9ce8f5b28b208f6ee2a77
511145.12	fig|511145.12.peg.286	20c56d96981b93b4876f03c329fc5a62
511145.12	fig|511145.12.peg.1367	31d267a4e80d9caed27ae117032c4ea9
511145.12	fig|511145.12.peg.2888	0904df1dbecdc5d9fd629e51d8828183
511145.12	fig|511145.12.peg.3923	8e0e928b68ba0da46a12eb21701fd1f8
511145.12	fig|511145.12.peg.656	f5eeeb1fba5fcd845713998ca51b84fb
511145.12	fig|511145.12.peg.172	ef4b2dd86af8aab2d64baa976a7c4466
511145.12	fig|511145.12.peg.4022	6ddc69e83beccc0f8bb5a25e5f2e68ad
511145.12	fig|511145.12.peg.537	86e583f5cded803cc7db8e132e52dfa1
511145.12	fig|511145.12.peg.1	2c02a48321f1a62cc53aa2d2bbc9edf9
511145.12	fig|511145.12.peg.1108	868dc8d0c82e8d87ca65ae7849b70bb2
511145.12	fig|511145.12.peg.1017	e708f2101280a7bb3d02956365052fbb
511145.12	fig|511145.12.peg.2142	8a301baeeee3e6cfdcba5b42bf1de626
511145.12	fig|511145.12.peg.3072	07a02f69d8d9bd332d5c5b9ca422a886
511145.12	fig|511145.12.peg.4234	35deea7053d693469598c74c923297c1
511145.12	fig|511145.12.peg.2352	22f73f32dce657aba511b0ead2d927a8
511145.12	fig|511145.12.peg.1150	c652e7fb2168e7052eaeb1deabd5bd95
511145.12	fig|511145.12.peg.2381	3196ce19e8d8d88083060387212e6a7a
511145.12	fig|511145.12.peg.63	aa2874f655af5247e303666bed22cea2
511145.12	fig|511145.12.peg.881	6ce61e826b17c7c70a5e13980790f51c
511145.12	fig|511145.12.peg.386	ed38d7247e1cb3e9c256040c013699f8
511145.12	fig|511145.12.peg.3295	5b94fca7e3e7cf91dbf3e34e22a4c66b
511145.12	fig|511145.12.peg.4177	ab5227f9f7cac5ee0aa61af2bc9c67d5
511145.12	fig|511145.12.peg.65	4b33d67a267b14f04ea898f6d58ceccc
511145.12	fig|511145.12.peg.145	5881a3619c4db00cb1dc8cc73d574f4e
511145.12	fig|511145.12.peg.2423	2115501e2a116e8ff68efd8802eec3f9
511145.12	fig|511145.12.peg.4537	0a91a9325e040d25feec5e930f5ea5a8
511145.12	fig|511145.12.peg.4094	d7fac8c3b32b51f5695354313167117d
511145.12	fig|511145.12.peg.3465	ea34d666ba0a071439a52dc6006a78a9
511145.12	fig|511145.12.peg.3415	b6987b79a52b79d39ea0a6d578485e58
511145.12	fig|511145.12.peg.1950	3677727fb049381a16204e8dbbc3db5e
511145.12	fig|511145.12.peg.794	77bbcd0dc6af560cf8a35370040d69ac
511145.12	fig|511145.12.peg.4472	b90310beaf7909b476c06d6a413d2b8f
511145.12	fig|511145.12.peg.1689	b2c1e30af19fa40e5767bc8668149a38
511145.12	fig|511145.12.peg.3094	bf2f7287ff9f1b760d0603c54cb771f5
511145.12	fig|511145.12.peg.263	229d48cee19620fc6440fe63232be376
511145.12	fig|511145.12.peg.1970	10457d0c0a94dd8cb27f07f331deffdf
511145.12	fig|511145.12.peg.2507	dbff7c9b90f1e95a740c4485693de230
511145.12	fig|511145.12.peg.2957	4804f0b3ded704682c51bd760cdfddd9
511145.12	fig|511145.12.peg.1312	cda60f92e03beb627da43e4641eb2ebe
511145.12	fig|511145.12.peg.3682	6992519dd8bb5850146e8a3e96a2aba8
511145.12	fig|511145.12.peg.2539	f3de6356c83eadb5fdf1a6aed4ae9e79
511145.12	fig|511145.12.peg.2281	e86951c654d513f28c5a8d565aa9fa29
511145.12	fig|511145.12.peg.950	ff89b03529c68fcffe6ae73cf112382f
511145.12	fig|511145.12.peg.701	958ba29334f789f470d07397b634d739
511145.12	fig|511145.12.peg.1758	7ac95aa26abcf7a0626b36dc9ce59384
511145.12	fig|511145.12.peg.2369	4e61f4990888ff483eea44f8c378b922
511145.12	fig|511145.12.peg.3897	169c42d59a8556590e346c506266768d
511145.12	fig|511145.12.peg.1091	1512c5a716ec45135b285c468e5341c8
511145.12	fig|511145.12.peg.3545	73cf2129d481318202345c58426cbd8b
511145.12	fig|511145.12.peg.235	3d59728167be71a1ea25f5f9e3364ea3
511145.12	fig|511145.12.peg.3339	d1eee63202fbfcbb2c3ae4fe2a201541
511145.12	fig|511145.12.peg.3891	c9a3ff3d57da59c58e00846dfb3dcc5c
511145.12	fig|511145.12.peg.1162	244f900a709d08330dbbbe6a157ce87b
511145.12	fig|511145.12.peg.4468	4860d623aa921356322b3d413b376dc1
511145.12	fig|511145.12.peg.3029	dccf3c9edddfd9e490612e563185c9b9
511145.12	fig|511145.12.peg.3552	a75bb78a32959f18e323d79b169ab321
511145.12	fig|511145.12.peg.2347	01fa82bf61c0f15e0e2df18b7115ea2a
511145.12	fig|511145.12.peg.3016	bb1cfad3d3e7451672c6ce09a6c4bbde
511145.12	fig|511145.12.peg.2435	d5af549ce6b88312c9990806155953c4
511145.12	fig|511145.12.peg.4027	8064773342d1f667eba1b471931772b8
511145.12	fig|511145.12.peg.2201	ca9e5898d94a784c78397f423457b589
511145.12	fig|511145.12.peg.2605	694c6f10097223dd7c1fd8859599cbca
511145.12	fig|511145.12.peg.1307	5e876b2c040d02e51b8211de91219860
511145.12	fig|511145.12.peg.44	a87c39e41931e84f94d7b94331865e2a
511145.12	fig|511145.12.peg.1380	2d30e9c6a468d54a6af5c09e8e9ff6b1
511145.12	fig|511145.12.peg.4291	a20ac7bdc3bd8d10fdca19a53866c7b4
511145.12	fig|511145.12.peg.1513	ea362bc405643937c211161733323f08
511145.12	fig|511145.12.peg.647	e0f1cc85c9d62b640c6184fbf68bd83e
511145.12	fig|511145.12.peg.1903	f991b6c9251fb6684297a1ec9f6c5669
511145.12	fig|511145.12.peg.2440	8dfaec223bf7e999958f9ce5367485e1
511145.12	fig|511145.12.peg.1383	0b4df7c8be0817a72aece9635c70217f
511145.12	fig|511145.12.peg.4347	f6148e0cc56bc9efbb6c5f5ea5cd2a4c
511145.12	fig|511145.12.peg.4036	37cc44e310531f01ba4bb7cee5d65c85
511145.12	fig|511145.12.peg.4541	1610adf754ede07a1bc172b5d4e5e7b3
511145.12	fig|511145.12.peg.114	bc90b69e91296ba86cef9bc03e5c5fef
511145.12	fig|511145.12.peg.2596	93909b12e76a5ec3be97a0582a422434
511145.12	fig|511145.12.peg.3309	8ac83ad509ec54e5dc677b8bdc2e6c61
511145.12	fig|511145.12.peg.1291	dd86265da8cbbba869608551e89cf8e6
511145.12	fig|511145.12.peg.4489	bf9989c76d1057fe23440767a3019d70
511145.12	fig|511145.12.peg.3793	1676966fbe4eaf4797618b064ce9d92d
511145.12	fig|511145.12.peg.4113	9f04afa78cf67b2eff76743038ca0735
511145.12	fig|511145.12.peg.4072	3d42d701123a2473ba8f8fbf36f3afeb
